id,name,lat,lon,category
4335599535,La Portuaria,-12.0522505,-77.0339164,bank
4335599624,Ruine,-12.1184105,-77.0273504,hairdresser
4335599625,You Too,-12.1184868,-77.027356,clothes
4335604648,Multi Pizza,-11.9018728,-77.0362632,restaurant
4335604655,Licorería Chitoku,-11.9020465,-77.0365465,alcohol
4335604661,Golden Stars,-11.9022361,-77.0368803,beauty
4335604671,El Ruedo,-11.9024879,-77.0372792,restaurant
4335604676,Mi Casa,-11.90273,-77.0376326,restaurant
4335604679,Prisilla,-11.9027731,-77.037701,clothes
4335604683,Lina,-11.9028049,-77.0377401,boutique
4335608343,iShop,-12.110887,-77.0371135,electronics
4335608344,New York Burger,-12.1109582,-77.0371408,restaurant
4335608345,Clava,-12.1109857,-77.0370806,cafe
4335608346,Comercial,-12.1111734,-77.0371025,stationery
4335608359,Cést Si Bon,-12.1129358,-77.0371224,yes
4335620666,Previ Dent,-11.9031248,-77.0381981,dentist
4335620678,Bbva Continental,-11.9049569,-77.0370294,atm
4335620708,Sopranos Karaoke,-12.0719755,-77.061962,bar
4335620789,Bacuetería Pastelería,-11.9054992,-77.0365514,bakery
4335631753,Lavandería J & J,-11.9060967,-77.0360075,laundry
4335631763,Ofelia,-11.9071642,-77.0353106,yes
4335631769,Clinica Veterinaría Santa Rita,-11.9080723,-77.0346642,veterinary
4335631774,Boutique Maira,-11.9081775,-77.0346202,clothes
4335637487,Clínica Internacional,-12.0504193,-77.0368369,clinic
4335638892,El Sanador,-12.049817,-77.0377019,yes
4335660343,Librería,-11.9086774,-77.0342384,books
4335660344,Botica Mi Casita,-11.9086848,-77.0342017,pharmacy
4335660367,Bicicletas,-11.904909,-77.0308829,bicycle
4335661370,Restaurante Chifa Asia,-12.0547765,-77.0472325,restaurant
4335661371,Jhiko's,-12.0548705,-77.0483212,restaurant
4335661374,Miguelio,-12.0548868,-77.0484465,restaurant
4335661375,Optica La Merced,-12.0549207,-77.0488273,optician
4335661376,Bazar Alice,-12.0549422,-77.0489738,yes
4335661377,Boticas y Salud,-12.0549538,-77.0491126,pharmacy
4335661386,Chifa Primero,-12.0550692,-77.0507632,restaurant
4335661532,Lago 2,-12.0461976,-77.0359336,yes
4335661540,Katherine,-12.0441854,-77.0343788,cafe
4335661596,Pupilas Lentes,-12.0550751,-77.0507263,optician
4335661597,Libreria Lucebo's,-12.0550697,-77.050687,books
4335661598,Salon & Spa Aries,-12.0550826,-77.0509453,beauty
4335661600,Kodak Express,-12.0550823,-77.0508477,photo
4335661607,BCP,-12.0551056,-77.0511642,bank
4335661622,Libreria Cafe,-12.0551294,-77.0515169,books
4335661646,Botika Natural,-12.055202,-77.0523907,pharmacy
4335661652,La Libertad,-12.0552158,-77.0525878,bureau_de_change
4335661666,El Coniercio,-12.0552584,-77.0530262,restaurant
4335661671,Segur Autos,-12.0552634,-77.0530877,car_repair
4335661676,Chifa,-12.0553028,-77.0536097,restaurant
4335661680,Autoservcios El Condorito,-12.0553157,-77.0537186,car_repair
4335662771,Mifarma,-12.0720677,-77.0619053,pharmacy
4335662830,Karlita,-11.9057989,-77.0530224,laundry
4335662843,Marsano4S,-12.1462038,-76.9883463,yes
4335667307,Gucci,-12.1124423,-77.0383346,clothes
4335667308,TAG Heurer,-12.1124115,-77.0383064,yes
4335667309,Brettlins,-12.1123856,-77.0382675,yes
4335667310,Omega,-12.1123678,-77.0382311,yes
4335667311,Cafe Cafe,-12.1110347,-77.037275,restaurant
4335667335,Black Sheep,-12.1090097,-77.035625,yes
4335667336,Big Head,-12.1089809,-77.0355999,yes
4335667345,Tamara Di Tella,-12.1086541,-77.0353541,fitness_centre
4335668566,Lubricantes Zamopa,-11.9028894,-77.0303133,car_repair
4335668574,Lubricantes Jireh,-11.9025856,-77.0303218,car_repair
4335668579,Repuestos Accesorios Isaac,-11.9023604,-77.0303052,car_parts
4335671087,Boomerang,-12.0553622,-77.0544749,car_parts
4335672864,Chepen,-12.1468255,-76.9878889,car_parts
4335672873,Piaceri,-12.1471858,-76.9876106,yes
4335673092,Chifa Hon Yun,-12.0554199,-77.05476,restaurant
4335673107,Caldo de Gallina El Chino,-12.0555417,-77.0565296,restaurant
4335678837,Ferretería Cerón,-12.1473965,-76.987389,hardware
4335680745,Carolina Store,-12.1193288,-77.0307868,clothes
4335680750,Pullman Luggage & Travel Goods,-12.1189072,-77.0315002,yes
4335691381,Dia y Noche,-12.1134276,-77.0278255,restaurant
4335691497,Mazartur,-12.1134221,-77.0272243,restaurant
4335693641,Tradiciones Arequipeñas,-11.9293347,-77.0669545,restaurant
4335693642,El Cholololo1,-11.9292454,-77.0668365,restaurant
4335693643,La Olle Arequipeñas,-11.9291956,-77.0667762,restaurant
4335693652,Restaurante La Super Olla,-11.9287677,-77.0662912,restaurant
4335693678,Piscis,-11.9265218,-77.0646157,restaurant
4335704727,Imagen Dental,-12.0554719,-77.0569914,dentist
4335704728,Chabelita,-12.0554584,-77.0570525,beauty
4335704733,La Espiga de Oro,-12.0551485,-77.0583575,bakery
4335704740,Sahara Maru,-12.0550816,-77.0585711,seafood
4335704754,Repuestos Santa María,-12.0544928,-77.0602559,car_parts
4335704759,Lubricentro,-12.0544074,-77.0605087,car_repair
4335704764,Servicentro Santa Rosa,-12.0544326,-77.0604197,car_repair
4335704776,Institución Educativa Santa Teresa De Avila,-12.0542003,-77.0611057,school
4335706648,Keneth Cole,-12.1066253,-77.0369756,clothes
4335706649,Tommy Hilfiger,-12.1065221,-77.0369803,clothes
4335706654,Malliá Salón,-12.1059985,-77.0370181,beauty
4335706835,Chifa Fet Yan,-12.0457756,-77.0368562,restaurant
4335707092,Botica D'Pharma,-12.2256277,-76.9461605,pharmacy
4335708439,Caja Metropolitana,-12.0764975,-77.0643016,bank
4335708444,Movistar,-12.0767593,-77.0644827,mobile_phone
4335715754,Frio Mercantil,-12.0451631,-77.0364716,yes
4335715999,Inversiones La Cruz,-12.1192975,-77.02694,money_lender
4335716004,Lancom,-12.11865,-77.0283084,books
4335723770,El lechoncito,-12.0456486,-77.032297,restaurant
4335726763,Pollos a la Brasa el Cazador,-12.237615,-76.9365317,restaurant
4335731539,Cuzco Market,-12.1178272,-77.0283195,gift
4335731556,Equipak,-12.1150312,-77.0286488,outdoor
4335731940,Full Color Store,-12.047378,-77.0273437,clothes
4335731946,Outlet Topitop,-12.04717,-77.0276864,clothes
4335731962,Osorio,-12.0461958,-77.0292301,shoes
4335731964,Librería San Pablo,-12.0460998,-77.0293621,books
4335736399,Ferretería Perú,-12.2403528,-76.9324914,hardware
4335738027,Almendariz,-12.1047806,-77.0370145,alcohol
4335738044,BBVA,-12.1031662,-77.0368022,bank
4335738049,La Casa de Alfajor,-12.1029632,-77.0367741,restaurant
4335738050,Aranda,-12.1029291,-77.0367701,yes
4335738051,Jaípor,-12.1028935,-77.0367654,yes
4335738052,Marinano,-12.1028525,-77.0367598,yes
4335738061,Ophtalmic Center,-12.1026535,-77.0367282,optician
4335738062,Copias Express,-12.1026194,-77.0367242,copyshop
4335738067,Palmela,-12.1024514,-77.0366997,yes
4335738073,Vernácula,-12.1022988,-77.0366569,clothes
4335738074,Nicole Lee U.S.A.3,-12.1022315,-77.0366656,yes
4335738086,Ferreteria Pinturas Zegarra,-12.1018714,-77.0366323,hardware
4335738089,Eyes Illusion,-12.1018219,-77.0366252,optician
4335766299,La Tia Ishka Original,-11.9260588,-77.0643857,restaurant
4335766325,Puerto Eten,-11.9232064,-77.0627977,restaurant
4335766343,Rinconcito Puneño,-11.9221041,-77.0621628,restaurant
4335766348,Junior's,-11.9214493,-77.0618061,restaurant
4335766353,Face Food,-11.9212597,-77.0616824,restaurant
4335776518,Casimiro,-12.0786108,-77.0654731,restaurant
4335776532,Boticas y Salud,-12.0773755,-77.0647981,pharmacy
4335777523,Tai-Loy,-12.1189033,-77.0300968,stationery
4335777529,Clafer Divisas,-12.1189264,-77.029797,bureau_de_change
4335777530,Boticas Perú,-12.1193303,-77.0308791,pharmacy
4335777560,Casa del Saber,-12.1168529,-77.0303111,books
4335792659,Milenium Sports Club,-12.1185797,-77.0326176,fitness_centre
4335792751,Bodega Alicia,-12.2159463,-76.952424,convenience
4335799012,Las Viñas,-12.0460717,-77.0326851,greengrocer
4335799058,Optica Davila,-12.0476929,-77.0331502,optician
4335799059,Optica Maryce,-12.0477124,-77.0331119,optician
4335803486,Cafe Internet Kiara,-12.0782736,-77.0652969,internet_cafe
4335813923,Desde y Menos 69,-12.1011552,-77.0366506,clothes
4335813949,Palo Alto,-12.1004327,-77.0365071,yes
4335813960,Plaque,-12.1003592,-77.0364824,yes
4335813961,Milano Bags,-12.1003254,-77.0364636,clothes
4335813962,Lupo,-12.1002935,-77.0364439,clothes
4335813980,FreeStyle Salon,-12.099613,-77.0363411,beauty
4335813987,Kinkyssimo,-12.0992805,-77.0362817,clothes
4335813989,MNG United Colors of Benetton,-12.0991868,-77.0362709,clothes
4335828448,Barrington,-12.0469206,-77.0304451,fabric
4335828449,Hush Puppies,-12.0468787,-77.0303169,shoes
4335828454,Passarela,-12.0470099,-77.0301326,yes
4335833113,Chifa Perrillanda,-11.9191131,-77.060503,restaurant
4335833150,Piko Rico's,-11.9065815,-77.0534763,restaurant
4335833172,Botica Tommy,-12.2253907,-76.9462513,pharmacy
4335833173,Madelyn,-12.2253697,-76.9462107,books
4335834565,Smiles Perú,-12.1192909,-77.0344348,dentist
4335834575,Aarmygym,-12.1193243,-77.0349447,fitness_centre
4335855987,Tomy's,-12.1137878,-77.0361681,yes
4335857240,Casa San Salon,-12.0983922,-77.0361374,beauty
4335857241,Panera y Cafe,-12.098428,-77.0361424,cafe
4335857249,Los Clasicos,-12.0982965,-77.0361295,yes
4335857250,Primos,-12.0981757,-77.0361305,yes
4335867812,Dunkin',-12.1142232,-77.0373764,fast_food
4335893634,Plagio,-12.1178343,-77.0341271,yes
4335916657,RItmo Star,-12.0456317,-77.025797,dance
4335916661,Galería Kansas,-12.0458945,-77.0259499,clothes
4335916671,Cowboy,-12.0478521,-77.026959,clothes
4335916672,Puerto 200,-12.047941,-77.0270075,cafe
4335916673,BBVA Perú,-12.048034,-77.0270499,bank
4335917391,Pick a Deli,-12.1170771,-77.0320336,deli
4335943645,Master Cuts,-11.9438283,-77.0670413,hairdresser
4335943650,Company,-11.9419628,-77.0665269,yes
4335943655,Impresors Pc-Laptop,-11.9417836,-77.0654951,computer
4335943660,Peluquería Jireh,-11.9417109,-77.0650941,hairdresser
4335973842,Ferretería Benetom's,-11.9416321,-77.0647038,hardware
4335973855,Valeria's,-11.9415272,-77.0642707,beauty
4335973862,Chifa Copa,-11.9414812,-77.0636082,restaurant
4335973867,Clinica Dental Marroquin,-11.9414616,-77.0637624,dentist
4335993375,Botica Similares,-11.9414498,-77.0634928,pharmacy
4335993378,Clinica Dental Fabident,-11.9414445,-77.0634446,dentist
4335993386,Bazar Carlitos,-11.9414576,-77.0629966,yes
4335998492,Dentari's,-11.9414576,-77.0628786,dentist
4335998497,Stylo's,-11.941455,-77.0626479,hairdresser
4335998503,Dental Solidario,-11.9414642,-77.0625178,dentist
4335998507,Rem Farma,-11.9414917,-77.0624347,pharmacy
4336001318,Pelz,-12.0974737,-77.0358351,clothes
4336001319,Polar Picasso Salon,-12.0974873,-77.035808,beauty
4336001320,Tempur,-12.0974017,-77.0357941,furniture
4336001334,Scotiabank,-12.0980578,-77.0368784,bank
4336001429,Boticas Del Dr. Simi,-12.0530444,-77.0296819,pharmacy
4336001434,Banco GNB,-12.0519272,-77.0339641,bank
4336001435,Revelados y Artefactos S.R.L.,-12.0504757,-77.0362043,yes
4336001448,MultiRed,-12.0501996,-77.0366278,atm
4336001462,Caja Piura,-12.0493616,-77.0379042,bank
4336002656,Artemisa,-12.1211126,-77.035557,beauty
4336002661,Christmas Stores,-12.1211292,-77.0344374,christmas_store
4336002675,Coyotes Tattoo,-12.1228681,-77.0314253,tattoo
4336010345,Chifa Jin Feng,-11.941514,-77.0621611,restaurant
4336010350,Mi Farma,-11.941556,-77.0619653,pharmacy
4336010356,Arcangel,-11.9416243,-77.061744,pharmacy
4336010359,Luis Luis,-11.9416531,-77.0616327,beauty
4336010368,Gloria,-11.9417423,-77.0612907,beauty
4336010369,Clinica,-11.9417082,-77.0612545,clinic
4336010373,Musha Salon,-11.941787,-77.061158,beauty
4336010381,Mozé,-11.9418368,-77.0609702,beauty
4336030066,Hogar Salud,-11.94201,-77.0605746,pharmacy
4336041759,Gozz,-12.1220898,-77.0337963,yes
4336041764,Manna,-12.1215208,-77.0337913,clothes
4336042979,Ecco,-12.0478626,-77.0327417,shoes
4336046298,Guitarras Chegary,-12.0549951,-77.0308056,music
4336046303,Libreria Don Lucho,-12.0555416,-77.0326578,books
4336046312,Taller Art,-12.0546303,-77.0355745,art
4336046328,La Cabana,-12.052039,-77.03543,clothes
4336046333,Domicol Tours,-12.0527043,-77.0357143,travel_agency
4336046669,Interbank,-11.9390185,-77.0590256,bank
4336046685,Lubricentro Universitaría,-11.9367682,-77.0577382,car_repair
4336046686,Urban Gym,-11.9366685,-77.0576791,sports_centre
4336067815,Café 21,-12.1189008,-77.0333423,cafe
4336067816,Jokers Casino,-12.118862,-77.0327238,casino
4336067822,Sky Airline,-12.1188963,-77.0322348,travel_agency
4336067824,La Lucha Sangucheria Criolla,-12.1203441,-77.0300806,cafe
4336069886,Chifa Koc Sex,-11.9351163,-77.0568463,restaurant
4336091208,Roses,-12.1219392,-77.0321747,hairdresser
4336091220,Houlihan's,-12.1216833,-77.0324056,restaurant
4336091246,Arepa Cafe,-12.1203214,-77.0338489,cafe
4336091259,Lavanderia H2O,-12.1210031,-77.0347009,laundry
4336098187,Odonto Master,-11.9274789,-77.0527277,dentist
4336098595,Anubis,-11.9267707,-77.0525619,veterinary
4336101530,Karenmitre,-12.1065955,-77.0389463,yes
4336101533,Florence y Daniel,-12.1071789,-77.0382639,yes
4336121565,Mifarma,-12.1195599,-77.0288289,pharmacy
4336140518,Lubricentro Segundo,-11.9183846,-77.0500634,car_repair
4336140528,Lubricentro Rosa,-11.9168356,-77.0491714,car_repair
4336140628,Botica Natural,-12.0795029,-77.0658498,herbalist
4336140637,Chifa Fukong,-12.0804881,-77.0663268,restaurant
4336141909,Isabel,-12.0448226,-77.0376143,yes
4336144785,bticino,-12.1192905,-77.0375728,yes
4336150506,Ferretería Rijean,-12.0822801,-77.06707,hardware
4336150507,Internet Locutorio,-12.0823065,-77.0670775,internet_cafe
4336154416,Estadio FC,-12.0529298,-77.0357876,restaurant
4336154417,Banco de la Nación,-12.0538145,-77.0360704,bank
4336154426,Boticas y Salud,-12.0546641,-77.0425638,pharmacy
4336154427,Josephs,-12.0546673,-77.0426203,beauty
4336154428,Diagnomedic,-12.0546666,-77.0426954,clinic
4336154429,Milagro de Jesucristo,-12.0546726,-77.0427551,restaurant
4336154430,Inkafarma,-12.0546765,-77.0428403,pharmacy
4336154431,Farma Salud,-12.0546785,-77.0428778,pharmacy
4336154432,BBVA Continental,-12.0546863,-77.0429663,bank
4336154438,Arcangel,-12.0546994,-77.0431078,pharmacy
4336154439,MiFarma,-12.0546981,-77.0431635,pharmacy
4336154440,HomeoFarma,-12.0547014,-77.0432158,pharmacy
4336154441,Super Boticas Hollywood,-12.0547086,-77.0432895,pharmacy
4336154451,El Chato,-12.0547576,-77.0438813,convenience
4336154452,Opticas Hollywood,-12.0547569,-77.0439433,optician
4336154456,Video Pub La Luna,-12.0547772,-77.0441425,pub
4336154464,Ernestos,-12.0548022,-77.0443615,restaurant
4336154468,Kodak Digital,-12.0548202,-77.0445743,photo
4336154470,Optica Bethel,-12.0548241,-77.0446651,optician
4336154474,Eco Grafias,-12.0548387,-77.0447519,copyshop
4336154475,Optica Ayala,-12.0548433,-77.0447962,optician
4336162822,El Huron Azul,-12.0783061,-77.0653153,veterinary
4336169754,HealTec,-12.0456023,-77.038492,medical_supply
4336169757,Roker,-12.0455588,-77.0385652,yes
4336181398,Casa Olivos,-12.0450792,-77.0393771,yes
4336181399,Polystel,-12.0450524,-77.0394233,clothes
4336181401,BBVA,-12.0427898,-77.0426746,bank
4336190414,Maison de Felice,-12.1258432,-77.0296044,clothes
4336190417,Peruano De Sistemas Sise,-12.1253402,-77.0296176,school
4336190421,Central Óptica Iris,-12.1251662,-77.029584,optician
4336195901,Chifa Guo,-12.0548498,-77.044847,restaurant
4336195907,BanBif,-12.0548472,-77.0449007,bank
4336195908,Milagros,-12.0548559,-77.0449918,beauty
4336195915,Sandwichs Tortas Juegos,-12.0548784,-77.0453764,restaurant
4336195919,Optica New Look,-12.0548813,-77.0454127,optician
4336195920,Centro Optico Sower,-12.0548842,-77.045472,optician
4336195924,El Pino,-12.0548943,-77.0455572,restaurant
4336195928,Chifa Real,-12.0548989,-77.0456268,restaurant
4336195932,San Serarino,-12.0549127,-77.0458098,bakery
4336195936,Chifa Ten Sen,-12.0549189,-77.0458847,restaurant
4336195937,Floreria,-12.0549179,-77.0459537,florist
4336195945,Parasio,-12.054935,-77.0460307,yes
4336195946,Rauletti,-12.0549412,-77.0461572,restaurant
4336195947,Chifa,-12.0550087,-77.0461807,restaurant
4336195961,Boticas Perú,-12.0551075,-77.0466874,pharmacy
4336195962,Roky's,-12.0549969,-77.0467677,restaurant
4336195967,Chifa Hong Xing,-12.0550278,-77.047198,restaurant
4336195971,Centro Naturista,-12.0550197,-77.0471136,pharmacy
4336195980,Angie,-12.0550415,-77.0473338,hairdresser
4336195981,Comercial Libertad,-12.055031,-77.0472895,yes
4336195982,Libreria Aracelly,-12.0550441,-77.04738,books
4336195983,Glitter,-12.055049,-77.0474136,yes
4336195984,El Molino II,-12.055049,-77.0474535,restaurant
4336197790,MiFarma,-12.0550812,-77.0477899,pharmacy
4336204943,Central de Prevención,-12.1241032,-77.0295289,mobile_phone
4336204945,Bata,-12.1239564,-77.0295075,shoes
4336204950,SBS Librería,-12.1233558,-77.0293921,books
4336204951,El,-12.1231985,-77.029376,yes
4336204952,Adams,-12.1231277,-77.0293733,yes
4336213951,Isabella Spa,-12.0679257,-77.0693336,beauty
4336215844,La Favorita,-12.122674,-77.0292889,cafe
4336215848,Tech Brothers,-12.1226006,-77.0292822,electronics
4336215849,Estruendomundo,-12.1224,-77.0292553,books
4336215869,Pro Nutrition,-12.1221513,-77.0277096,yes
4336215874,Peruvian Typical Sweet,-12.1224602,-77.0276898,yes
4336218119,Salsa's,-12.1245676,-77.0277859,restaurant
4336218120,Café 21,-12.1244207,-77.0277818,cafe
4336218215,Botica Lucy,-11.9001294,-77.0329702,pharmacy
4336223558,Christie's Antiques,-12.1216576,-77.0269116,antiques
4336223559,Alexandra,-12.1217066,-77.0269102,jewelry
4336227939,Chifa Garden,-11.9439495,-77.0665707,restaurant
4336227945,Chifa Leo,-11.9433458,-77.0665585,restaurant
4336227958,Chifa Solnaciente,-11.9423515,-77.0666332,restaurant
4336227959,Madana Restaurant,-11.9423321,-77.0665311,restaurant
4336227964,Frenos El Chino,-11.9421831,-77.0657373,car_parts
4336227975,Botica Marcelo,-11.9419416,-77.0644788,pharmacy
4336230979,Libreria Marcela,-12.0550943,-77.0479032,books
4336230982,Dental Santa Rosa,-12.055093,-77.0479589,dentist
4336230986,Mares,-12.0550973,-77.0480701,seafood
4336231192,Casa Miyasato,-12.0551103,-77.0481814,yes
4336231216,Veterinaria Charlie Pett,-12.0551382,-77.0484435,veterinary
4336231217,Optica Geraldine,-12.0551453,-77.0485291,optician
4336231218,Aracelly's,-12.0551481,-77.0485696,hairdresser
4336231219,Dog Lovers,-12.0551495,-77.0486189,pet
4336231230,Eventos Pakita,-12.0551757,-77.0488755,yes
4336231231,Western Union,-12.0551731,-77.0489144,bank
4336231236,El Milagro,-12.0552019,-77.049192,bakery
4336231237,Consultorio Medico,-12.0551904,-77.049143,clinic
4336231242,MiFarma,-12.0552031,-77.0493301,pharmacy
4336231243,Spa Nicole,-12.0552116,-77.0494119,beauty
4336231248,Centro Odontologico,-12.0552247,-77.0496124,dentist
4336231249,Filix,-12.055226,-77.0496279,restaurant
4336231250,Ferretería y Matizados Leo,-12.055233,-77.0497441,paint
4336231261,Distribuidora Luvice,-12.0552421,-77.0498629,yes
4336231262,King's,-12.055245,-77.0499295,restaurant
4336231266,Super Jugo,-12.0552558,-77.0499878,cafe
4336231267,SBell,-12.0552507,-77.0500223,beauty
4336231270,Ferremax S.A.C.,-12.0552609,-77.050111,hardware
4336231274,Adán y Eva,-12.0552799,-77.0502053,beauty
4336231275,Ferretería Enriquez,-12.0552788,-77.0502319,hardware
4336231276,Aries,-12.0552769,-77.0502621,hairdresser
4336231290,Optica BJ Lens,-12.0553575,-77.050544,optician
4336231291,La Chancha,-12.0553568,-77.0505091,sports
4336231296,Libreria Efeve,-12.0553253,-77.0508252,books
4336231297,Felix,-12.0553293,-77.0508545,restaurant
4336231298,Chifa Wong Polleria,-12.055328,-77.0508934,restaurant
4336231305,Interbank,-12.05542,-77.0518919,bank
4336231309,Policlinco,-12.0554276,-77.0520826,clinic
4336231313,Boticas Minerva,-12.0554485,-77.052268,pharmacy
4336231317,Paraiso,-12.0554577,-77.0524111,yes
4336231336,Repuestos Royal,-12.0555698,-77.0537393,car_parts
4336238654,Autopartes Fablan,-12.0555826,-77.0539929,car_parts
4336238655,Importaciones Mantaro,-12.0555859,-77.0540419,car_parts
4336238660,Kyara Lubricentro,-12.0556432,-77.0546084,car_parts
4336238661,Huamani,-12.0556515,-77.0546831,car_parts
4336238662,Capsa,-12.0556515,-77.0547465,car_parts
4336238665,Dintec S.A.C.,-12.0556574,-77.0548459,car_parts
4336238670,Donal's,-12.0557439,-77.0558779,restaurant
4336238675,Commercial Ivan Ferreteria,-12.0546254,-77.0606171,hardware
4336241752,Santagula,-12.1000078,-77.0260725,cafe
4336241753,Ventanas Windows,-12.1000232,-77.0260292,window_blind
4336241754,Thermia,-12.0999706,-77.0260555,yes
4336767989,Taller BMW MANUEL,-12.1385073,-77.0148678,car
4337156255,Koyote y sus conchas negras,-12.1213423,-77.0268657,restaurant
4337156263,Joyería Samy,-12.1209723,-77.02688,jewelry
4337156264,Galeria Gabino,-12.1209849,-77.0268829,art
4337156269,Migue,-12.1208083,-77.0268628,yes
4337156272,CPR,-12.1206584,-77.0268643,jewelry
4337156277,Orologi,-12.12035,-77.0268442,yes
4337156280,MultiCopy,-12.1194327,-77.0268109,copyshop
4337156281,Imprenta La Paz,-12.1194582,-77.0268088,copyshop
4337187251,Oriflame Sweden,-12.0957499,-77.0240544,beauty
4337187256,Interbank,-12.0968515,-77.0226745,bank
4337187263,Jet Market,-12.0967852,-77.0230856,supermarket
4337197763,D'Diego,-11.9419786,-77.0617518,bakery
4337197766,Animal World,-11.9420099,-77.0616428,veterinary
4337197770,Génesis,-11.9420287,-77.0615338,yes
4337197774,Magaly Spa,-11.9420475,-77.0614718,beauty
4337197775,Nikol,-11.9420664,-77.0614291,yes
4337197780,Mini Market Jehová Jireh,-11.9420768,-77.0613821,convenience
4337197781,Los Pollitos,-11.942081,-77.0613458,restaurant
4337197788,Doña Matilde,-11.9421249,-77.0612069,bakery
4337198297,Master Cuts,-11.9421834,-77.0610295,hairdresser
4337198298,Foto Lab Digital,-11.9421897,-77.0609954,copyshop
4337198303,El Ganador 2,-11.9422942,-77.0608522,casino
4337198309,M. Farma,-11.9422984,-77.0607795,pharmacy
4337198310,Imagen Spa,-11.9423507,-77.0606813,beauty
4337203866,Juicy Lucy,-12.1296658,-77.0245217,fast_food
4337205373,Mifarma,-12.0702401,-77.0776725,pharmacy
4337208667,Happy Pets,-11.9424259,-77.060677,veterinary
4337208674,Segura Farma,-11.9426789,-77.0600381,pharmacy
4337208681,BCP Santa Luzmila,-11.9422085,-77.0598928,bank
4337208684,Chifa Xing Long,-11.9421249,-77.059865,restaurant
4337208685,Multident,-11.9421291,-77.059818,dentist
4337208688,La Fogata,-11.9420308,-77.0598287,restaurant
4337210004,Patty,-12.0469897,-77.0421079,musical_instrument
4337210005,Musical Express,-12.0471335,-77.0413558,musical_instrument
4337210014,Chef Paul,-12.0501029,-77.04122,restaurant
4337223306,Centro de Idiomas,-11.9412093,-77.059474,language_school
4337223321,Lubricantes y Repuestos Milagritos,-11.9407013,-77.0591941,car_repair
4337223325,Matergin,-11.9407786,-77.0592518,doctors
4337223340,Pinturas y Matizados,-11.9396372,-77.0585894,paint
4337226001,Capital Exchange,-12.0967314,-77.0235574,bureau_de_change
4337226002,Inkafarma,-12.0967254,-77.023607,pharmacy
4337226011,Susy Wong,-12.0956284,-77.0227896,restaurant
4337232215,Mifarma,-12.1232573,-77.0279408,pharmacy
4337232216,DoradoBet,-12.1232419,-77.0280042,bookmaker
4337232220,Listo,-12.123134,-77.0286841,convenience
4337232221,Anntarah,-12.1231404,-77.0286326,yes
4337232222,Vision Center,-12.1231504,-77.0285933,optician
4337236549,Ferretería Mana,-11.9389118,-77.0581706,hardware
4337236558,Botica Vergen de Fatima,-11.9385731,-77.0579591,pharmacy
4337236561,Costa Brava,-11.9385021,-77.0579249,restaurant
4337236566,El Señorial,-11.9384456,-77.0578672,restaurant
4337236571,Importadora de Repuestos,-11.9378833,-77.057551,car_parts
4337236584,Mayu,-11.9364701,-77.0566899,laundry
4337236585,Salon,-11.9364973,-77.0566663,beauty
4337242181,Dr. Vet,-11.9361565,-77.0565894,veterinary
4337242182,Botica Francia,-11.936098,-77.0565916,pharmacy
4337242495,Media Naranja Brasileira,-12.1226904,-77.0311513,restaurant
4337242500,Geographical Tours,-12.1229663,-77.0305936,travel_agency
4337242501,Mallas,-12.1229145,-77.0305835,yes
4337242503,Disfraces Pandis Perú,-12.1228134,-77.0305734,yes
4337242508,Kiriko,-12.1226252,-77.0303185,restaurant
4337245803,Chifa Kam Lon,-11.9354457,-77.0561984,restaurant
4337245805,Inka Farma,-11.9353245,-77.0560253,pharmacy
4337245810,Admyra,-11.9347333,-77.0558164,dentist
4337260267,Denti Max,-11.9341559,-77.0555061,dentist
4337260286,Dental Mestanza,-11.9303298,-77.0533738,dentist
4337260287,Botica Pharma Whas,-11.9303281,-77.0534164,pharmacy
4337261092,Botica Jeny Farma,-11.9305124,-77.0535149,pharmacy
4337261096,Dr. Computo,-11.9305371,-77.053536,computer
4337261097,Matizados Chabelita,-11.9305643,-77.0535467,yes
4337262851,Mifarma,-12.0483214,-77.0391396,pharmacy
4337262852,Tambo,-12.0484965,-77.0392412,restaurant
4337262857,Casa Musical Villalta,-12.0469201,-77.0417031,musical_instrument
4337262858,Casa Musical Chalancito,-12.0467408,-77.0419797,musical_instrument
4337266769,Geonías,-11.9296152,-77.053019,musical_instrument
4337266772,PC y Laptop,-11.9295608,-77.0529933,computer
4337266777,Popular Farma,-11.9290131,-77.0526814,pharmacy
4337266778,Centro Podologico Spa,-11.9289566,-77.0526472,beauty
4337266783,Las Flores Farma,-11.9286221,-77.0524762,pharmacy
4337266784,Planet Internet,-11.9285615,-77.0524399,internet_cafe
4337267639,Lubricantes Paolo,-12.0543732,-77.0613827,car_repair
4337267644,Lubricentro,-12.0534563,-77.0631923,car_repair
4337267650,Juanita,-12.0531273,-77.0641362,convenience
4337267658,Tapiceria J&J,-12.0528274,-77.0650408,car_repair
4337267662,Afiramiento Electronico,-12.0527874,-77.0651738,electronics
4337267670,La Casa de las Resistencias,-12.0525854,-77.0656632,paint
4337267675,Olfocentro Pacifico,-12.0523174,-77.0663645,car_parts
4337268551,Tu Botica,-12.0714901,-77.0720552,pharmacy
4337268552,Pizza Raul,-12.0714901,-77.0720058,restaurant
4337271690,Botica Vergen del Rosario,-11.9280849,-77.0522583,pharmacy
4337277961,Dino's,-12.123019,-77.0293511,shoes
4337283629,Casa Musical Soledad,-12.0466441,-77.0421274,musical_instrument
